number,house_id,datetime,energy_export
1,57,2021-07-01 00:00:00,0.12643471274401608
2,57,2021-07-01 01:00:00,0.10764356287209353
3,57,2021-07-01 02:00:00,0.1006519545507104
4,57,2021-07-01 03:00:00,0.10186940528484145
5,57,2021-07-01 04:00:00,0.09531490949641476
6,57,2021-07-01 05:00:00,0.10989869474744358
7,57,2021-07-01 06:00:00,0.1379512533616524
8,57,2021-07-01 07:00:00,0.24860149584329988
9,57,2021-07-01 08:00:00,0.22467401933149167
10,57,2021-07-01 09:00:00,0.2958359007047799
11,57,2021-07-01 10:00:00,0.21616707000547317
12,57,2021-07-01 11:00:00,0.2567106007347072
13,57,2021-07-01 12:00:00,1.0044345768746255
14,57,2021-07-01 13:00:00,0.4699163997892432
15,57,2021-07-01 14:00:00,0.23724753599943232
16,57,2021-07-01 15:00:00,0.2670816144665195
17,57,2021-07-01 16:00:00,0.25957971871841734
18,57,2021-07-01 17:00:00,0.3928525491516236
19,57,2021-07-01 18:00:00,0.715
20,57,2021-07-01 19:00:00,0.3059283095912691
21,57,2021-07-01 20:00:00,0.3617757815508806
22,57,2021-07-01 21:00:00,0.3295054225816669
23,57,2021-07-01 22:00:00,0.26919438134601603
24,57,2021-07-01 23:00:00,0.17334985024884286
25,57,2021-07-02 00:00:00,0.2555150045779746
26,57,2021-07-02 01:00:00,0.17013697839106623
27,57,2021-07-02 02:00:00,0.10069284804324441
28,57,2021-07-02 03:00:00,0.10259020797166184
29,57,2021-07-02 04:00:00,0.09014442871309086
30,57,2021-07-02 05:00:00,0.10964841883400601
31,57,2021-07-02 06:00:00,0.09573320870876889
32,57,2021-07-02 07:00:00,0.19562071597566585
33,57,2021-07-02 08:00:00,0.12030831459195859
34,57,2021-07-02 09:00:00,0.12864139443987252
35,57,2021-07-02 10:00:00,0.20453843919696024
36,57,2021-07-02 11:00:00,0.25474070600287335
37,57,2021-07-02 12:00:00,1.555836199294137
38,57,2021-07-02 13:00:00,0.652655895068743
39,57,2021-07-02 14:00:00,0.3330111407810602
40,57,2021-07-02 15:00:00,0.40856484325750997
41,57,2021-07-02 16:00:00,0.400120362562286
42,57,2021-07-02 17:00:00,0.9228934746318475
43,57,2021-07-02 18:00:00,0.3116628217827194
44,57,2021-07-02 19:00:00,0.4580921139084639
45,57,2021-07-02 20:00:00,0.5054891419025068
46,57,2021-07-02 21:00:00,0.4915749269357359
47,57,2021-07-02 22:00:00,0.316591301123552
48,57,2021-07-02 23:00:00,0.24394910908875614
49,57,2021-07-03 00:00:00,0.18853037141277837
50,57,2021-07-03 01:00:00,0.16989473307297515
51,57,2021-07-03 02:00:00,0.16167604514807626
52,57,2021-07-03 03:00:00,0.11683126318507599
53,57,2021-07-03 04:00:00,0.11099587182692698
54,57,2021-07-03 05:00:00,0.10774140396359631
55,57,2021-07-03 06:00:00,0.1662205723315678
56,57,2021-07-03 07:00:00,0.2121960517673221
57,57,2021-07-03 08:00:00,0.10305198888334019
58,57,2021-07-03 09:00:00,0.69
59,57,2021-07-03 10:00:00,0.3477157234591644
60,57,2021-07-03 11:00:00,0.16270038176750312
61,57,2021-07-03 12:00:00,0.4396863663797319
62,57,2021-07-03 13:00:00,0.12086164528045776
63,57,2021-07-03 14:00:00,0.12202612737243022
64,57,2021-07-03 15:00:00,0.1221577774680357
65,57,2021-07-03 16:00:00,0.10863506745829968
66,57,2021-07-03 17:00:00,0.20180196478481882
67,57,2021-07-03 18:00:00,0.3074727932358307
68,57,2021-07-03 19:00:00,0.18221485415916414
69,57,2021-07-03 20:00:00,0.22073471362337083
70,57,2021-07-03 21:00:00,0.3177472333512165
71,57,2021-07-03 22:00:00,0.23377310144127542
72,57,2021-07-03 23:00:00,0.13638608793612794
73,57,2021-07-04 00:00:00,0.18875825923934328
74,57,2021-07-04 01:00:00,0.15876094267417726
75,57,2021-07-04 02:00:00,0.13631348941420302
76,57,2021-07-04 03:00:00,0.12317877046576677
77,57,2021-07-04 04:00:00,0.1036928163303264
78,57,2021-07-04 05:00:00,0.08972746903464114
79,57,2021-07-04 06:00:00,0.10134870710405994
80,57,2021-07-04 07:00:00,0.24920936970082122
81,57,2021-07-04 08:00:00,0.22271450977045876
82,57,2021-07-04 09:00:00,0.2952773558914679
83,57,2021-07-04 10:00:00,0.4510192767833317
84,57,2021-07-04 11:00:00,0.40673471691255314
85,57,2021-07-04 12:00:00,1.205
86,57,2021-07-04 13:00:00,0.9826693284029681
87,57,2021-07-04 14:00:00,0.3056619504871552
88,57,2021-07-04 15:00:00,0.29458698433664254
